     uComp           vComp           pTemp           wvMix           rNet      
-9.22174752E-01  7.10036564E+00  2.91959991E+02  1.02867950E-02  -4.74346672E+01
-1.18084526E+00  7.13291693E+00  2.91929993E+02  1.03070568E-02  -4.73760006E+01
-1.19989562E+00  7.17029667E+00  2.91929993E+02  1.03002312E-02  -4.73173340E+01
-1.03070331E+00  7.06521416E+00  2.91919983E+02  1.03070568E-02  -4.72586674E+01
-9.27886188E-01  6.68692970E+00  2.91899994E+02  1.02945892E-02  -4.72000008E+01
-7.98259616E-01  6.79527378E+00  2.91859985E+02  1.03006614E-02  -4.71833341E+01
-9.63885427E-01  6.68890762E+00  2.91839996E+02  1.02946963E-02  -4.71666674E+01
-9.20886815E-01  7.09044933E+00  2.91820007E+02  1.03146378E-02  -4.71500008E+01
-7.39014864E-01  7.03127003E+00  2.91820007E+02  1.03208171E-02  -4.71333341E+01
-7.02194095E-01  6.57058477E+00  2.91809998E+02  1.03013078E-02  -4.71166674E+01
-8.75100613E-01  7.02571011E+00  2.91789978E+02  1.03140976E-02  -4.71000008E+01
-7.82405317E-01  7.08694172E+00  2.91789978E+02  1.03277536E-02  -4.70833341E+01
-6.25995874E-01  6.74802589E+00  2.91769989E+02  1.03075951E-02  -4.70666674E+01
-8.65088880E-01  6.94533110E+00  2.91760010E+02  1.03277536E-02  -4.70500008E+01
-6.15854323E-01  7.18365002E+00  2.91739990E+02  1.03345802E-02  -4.70333341E+01
-8.66186917E-01  7.15778017E+00  2.91750000E+02  1.03474809E-02  -4.70166674E+01
-9.07145143E-01  6.79874802E+00  2.91750000E+02  1.03344722E-02  -4.70000008E+01
-9.64858711E-01  6.95337677E+00  2.91729980E+02  1.03410846E-02  -4.69833341E+01
-8.51694763E-01  7.25014591E+00  2.91720001E+02  1.03478050E-02  -4.69666674E+01
-9.22896266E-01  6.82589245E+00  2.91729980E+02  1.03479140E-02  -4.69500008E+01
-8.36632609E-01  6.81382895E+00  2.91709991E+02  1.03478050E-02  -4.69333341E+01
-1.00358832E+00  6.48277807E+00  2.91690002E+02  1.03482381E-02  -4.69166674E+01
-1.18091965E+00  6.62964439E+00  2.91660004E+02  1.03414087E-02  -4.69000008E+01
-1.16829324E+00  6.55876017E+00  2.91639984E+02  1.03548504E-02  -4.68833341E+01
-1.04568648E+00  6.67762041E+00  2.91619995E+02  1.03483461E-02  -4.68666674E+01
-1.06372380E+00  6.09487152E+00  2.91579987E+02  1.03281848E-02  -4.68500008E+01
-1.10866845E+00  6.22402906E+00  2.91549988E+02  1.03417328E-02  -4.68333341E+01
-9.33859944E-01  6.24860239E+00  2.91510010E+02  1.03485622E-02  -4.68166674E+01
-9.41922605E-01  6.22817659E+00  2.91489990E+02  1.03552835E-02  -4.68000008E+01
-7.77702391E-01  6.24375248E+00  2.91479980E+02  1.03616798E-02  -4.67833341E+01
-7.72677720E-01  6.11638737E+00  2.91429993E+02  1.03417328E-02  -4.67666674E+01
-6.74011827E-01  5.91572714E+00  2.91399994E+02  1.03550665E-02  -4.67500008E+01
-6.57088757E-01  5.95183802E+00  2.91359985E+02  1.03549585E-02  -4.67333341E+01
-6.96634769E-01  6.02083206E+00  2.91339996E+02  1.03549585E-02  -4.67166674E+01
-5.72420895E-01  6.17050600E+00  2.91299988E+02  1.03614628E-02  -4.67000008E+01
-6.32366538E-01  6.33551931E+00  2.91299988E+02  1.03879152E-02  -4.66530008E+01
-5.37722647E-01  5.90858221E+00  2.91289978E+02  1.03745805E-02  -4.66060008E+01
-4.61231738E-01  5.61007214E+00  2.91269989E+02  1.03747975E-02  -4.65590008E+01
-6.43810928E-01  5.83156919E+00  2.91250000E+02  1.03816269E-02  -4.65120008E+01
-7.03401446E-01  5.81259394E+00  2.91239990E+02  1.03881322E-02  -4.64650008E+01
-6.50239170E-01  5.70707703E+00  2.91209991E+02  1.03744715E-02  -4.64180008E+01
-7.27432549E-01  5.75823355E+00  2.91179993E+02  1.03682922E-02  -4.63710008E+01
-8.09679389E-01  5.91080141E+00  2.91169983E+02  1.04016848E-02  -4.63240008E+01
-6.34368837E-01  5.65553331E+00  2.91169983E+02  1.04010329E-02  -4.62770008E+01
-5.85010767E-01  5.96638823E+00  2.91179993E+02  1.04077552E-02  -4.62300008E+01
-5.84132552E-01  5.95743132E+00  2.91179993E+02  1.04208738E-02  -4.61830008E+01
-6.14904404E-01  5.95031214E+00  2.91199982E+02  1.04143685E-02  -4.61360008E+01
-4.50846583E-01  5.99607420E+00  2.91190002E+02  1.04207648E-02  -4.60890008E+01
-4.09914315E-01  5.58196926E+00  2.91169983E+02  1.04009239E-02  -4.60420008E+01
-4.51413631E-01  5.86665821E+00  2.91160004E+02  1.04273790E-02  -4.59950008E+01
-4.06686574E-01  5.28537703E+00  2.91139984E+02  1.04141505E-02  -4.59480008E+01
-4.33115840E-01  5.15784740E+00  2.91119995E+02  1.04074292E-02  -4.59010008E+01
-4.34999377E-01  5.40652847E+00  2.91079987E+02  1.04141505E-02  -4.58540009E+01
-5.47249854E-01  5.48275661E+00  2.91070007E+02  1.04338834E-02  -4.58070009E+01
-4.26899284E-01  5.30585384E+00  2.91049988E+02  1.04277059E-02  -4.57600009E+01
-4.97391194E-01  5.46541357E+00  2.91019989E+02  1.04342103E-02  -4.57130009E+01
-3.81941199E-01  5.07966089E+00  2.91019989E+02  1.04407165E-02  -4.56660009E+01
-5.54816484E-01  5.02546692E+00  2.90989990E+02  1.04341013E-02  -4.56190009E+01
-4.55389887E-01  4.81752443E+00  2.90970001E+02  1.04344282E-02  -4.55720009E+01
-3.86478990E-01  4.80347681E+00  2.90940002E+02  1.04145864E-02  -4.55250009E+01
-5.06261230E-01  5.16323996E+00  2.90919983E+02  1.04477676E-02  -4.54780009E+01
-3.17757398E-01  4.91373634E+00  2.90899994E+02  1.04411533E-02  -4.54310009E+01
-5.00329792E-01  4.92565489E+00  2.90869995E+02  1.04216374E-02  -4.53840009E+01
-5.12188494E-01  4.87315750E+00  2.90850006E+02  1.04281418E-02  -4.53370009E+01
-4.22129273E-01  4.92393875E+00  2.90829987E+02  1.04413712E-02  -4.52900009E+01
-5.67100465E-01  4.90130091E+00  2.90820007E+02  1.04547115E-02  -4.52413343E+01
-5.30702889E-01  4.73132944E+00  2.90820007E+02  1.04546016E-02  -4.51926676E+01
-4.47631389E-01  5.11645603E+00  2.90809998E+02  1.04614357E-02  -4.51440010E+01
-5.84826350E-01  4.83274269E+00  2.90799988E+02  1.04418090E-02  -4.50953344E+01
-4.09447253E-01  4.58776522E+00  2.90789978E+02  1.04351928E-02  -4.50466677E+01
-5.80621541E-01  4.79799652E+00  2.90769989E+02  1.04551483E-02  -4.49980011E+01
-5.46771407E-01  4.79895210E+00  2.90750000E+02  1.04420269E-02  -4.49493345E+01
-5.19419611E-01  4.86032391E+00  2.90729980E+02  1.04485331E-02  -4.49006678E+01
-5.94704926E-01  4.70758438E+00  2.90709991E+02  1.04550393E-02  -4.48520012E+01
-6.28885806E-01  5.04898453E+00  2.90699982E+02  1.04752146E-02  -4.48033346E+01
-4.45646077E-01  4.46481466E+00  2.90709991E+02  1.04684886E-02  -4.47546679E+01
-5.26734471E-01  4.62308979E+00  2.90669983E+02  1.04487510E-02  -4.47060013E+01
-6.09965503E-01  4.57148647E+00  2.90660004E+02  1.04554761E-02  -4.46573346E+01
-7.00185537E-01  4.57573843E+00  2.90630005E+02  1.04619823E-02  -4.46086680E+01
-6.89300895E-01  4.72498560E+00  2.90630005E+02  1.04884459E-02  -4.45600014E+01
-6.06934249E-01  4.31855917E+00  2.90639984E+02  1.04749957E-02  -4.45113347E+01
-6.23749018E-01  4.55347729E+00  2.90609985E+02  1.04683796E-02  -4.44626681E+01
-6.04545295E-01  4.47131634E+00  2.90589996E+02  1.04615446E-02  -4.44140015E+01
-5.27280748E-01  4.35721159E+00  2.90579987E+02  1.04748858E-02  -4.43653348E+01
-6.21233404E-01  4.36501408E+00  2.90570007E+02  1.04751047E-02  -4.43166682E+01
-6.20491803E-01  4.52969885E+00  2.90579987E+02  1.05015682E-02  -4.42680016E+01
-6.79654896E-01  4.19631624E+00  2.90570007E+02  1.04950629E-02  -4.42193349E+01
-7.67130673E-01  4.26353550E+00  2.90559998E+02  1.05082951E-02  -4.41706683E+01
-7.25478947E-01  3.91433764E+00  2.90570007E+02  1.05016781E-02  -4.41220016E+01
-7.61899412E-01  3.91963744E+00  2.90539978E+02  1.04751047E-02  -4.40733350E+01
-7.09700584E-01  4.02490902E+00  2.90529999E+02  1.04817199E-02  -4.40246684E+01
-6.70009017E-01  4.09150362E+00  2.90500000E+02  1.04884459E-02  -4.39760017E+01
-7.23730147E-01  4.18995428E+00  2.90510010E+02  1.05014583E-02  -4.39273351E+01
-5.59257984E-01  4.13636351E+00  2.90489990E+02  1.05017880E-02  -4.38786685E+01
-6.34388506E-01  3.75072861E+00  2.90500000E+02  1.05080754E-02  -4.38300018E+01
-6.17850423E-01  3.61457467E+00  2.90479980E+02  1.05014583E-02  -4.39370018E+01
-6.01650655E-01  3.67406392E+00  2.90470001E+02  1.05079655E-02  -4.40440018E+01
-5.64609587E-01  3.82353759E+00  2.90459991E+02  1.05143618E-02  -4.41510017E+01
-4.51907188E-01  3.96633911E+00  2.90459991E+02  1.05342120E-02  -4.42580017E+01
-4.78283495E-01  4.19784117E+00  2.90489990E+02  1.05408300E-02  -4.43650017E+01
-4.42402959E-01  4.68013716E+00  2.90510010E+02  1.05807539E-02  -4.44720016E+01
-8.10151935E-01  4.45798349E+00  2.90559998E+02  1.06073376E-02  -4.45790016E+01
-7.52121687E-01  4.49450397E+00  2.90600006E+02  1.06275277E-02  -4.46860016E+01
-7.54075050E-01  4.55500412E+00  2.90660004E+02  1.06413225E-02  -4.47930016E+01
-8.70825589E-01  4.65321636E+00  2.90679993E+02  1.06285289E-02  -4.49000015E+01
-9.84250069E-01  4.36746883E+00  2.90699982E+02  1.06286407E-02  -4.50070015E+01
-1.05679917E+00  4.68939495E+00  2.90720001E+02  1.06618535E-02  -4.51140015E+01
-1.11632907E+00  4.68586159E+00  2.90760010E+02  1.06685860E-02  -4.52210014E+01
-1.19657242E+00  4.59371614E+00  2.90799988E+02  1.07015790E-02  -4.53280014E+01
-1.22684467E+00  4.81310129E+00  2.90850006E+02  1.07018026E-02  -4.54350014E+01
-1.16380250E+00  5.08142996E+00  2.90880005E+02  1.07215568E-02  -4.55420013E+01
-9.15063560E-01  5.13713741E+00  2.90929993E+02  1.07611772E-02  -4.56490013E+01
-9.25206602E-01  4.35275698E+00  2.90970001E+02  1.07480455E-02  -4.57560013E+01
-9.36433911E-01  4.40557718E+00  2.90979980E+02  1.07349139E-02  -4.58630013E+01
-8.85785162E-01  4.87416649E+00  2.90979980E+02  1.07681388E-02  -4.59700012E+01
-1.01196754E+00  4.52727747E+00  2.90989990E+02  1.07683642E-02  -4.60770012E+01
-9.38833356E-01  4.57363701E+00  2.91000000E+02  1.07882340E-02  -4.61840012E+01
-1.07427919E+00  4.69055080E+00  2.91000000E+02  1.07949711E-02  -4.62910011E+01
-8.80743504E-01  4.75207138E+00  2.91000000E+02  1.08284317E-02  -4.63980011E+01
-7.28848338E-01  4.87683773E+00  2.91010010E+02  1.08352844E-02  -4.65050011E+01
-6.74025476E-01  4.56450272E+00  2.91019989E+02  1.08486488E-02  -4.66120010E+01
-6.46203697E-01  4.84307957E+00  2.91019989E+02  1.08685251E-02  -4.67190010E+01
-6.41013563E-01  4.86898565E+00  2.91019989E+02  1.08822314E-02  -4.68260010E+01
-5.51289558E-01  4.62324762E+00  2.91039978E+02  1.09087387E-02  -4.69330009E+01
-4.92641032E-01  4.60975075E+00  2.91039978E+02  1.08955977E-02  -4.70400009E+01
-5.47824144E-01  4.52697325E+00  2.91029999E+02  1.08890859E-02  -4.71796675E+01
-4.56396222E-01  4.65467834E+00  2.91000000E+02  1.08890859E-02  -4.73193342E+01
-2.96946555E-01  4.99818659E+00  2.91000000E+02  1.09424470E-02  -4.74590008E+01
-2.28465945E-01  4.84461594E+00  2.91000000E+02  1.09294206E-02  -4.75986674E+01
-6.12376869E-01  4.84747267E+00  2.91019989E+02  1.09626753E-02  -4.77383340E+01
-3.46977741E-01  4.84057999E+00  2.91010010E+02  1.09431343E-02  -4.78780006E+01
-4.13791716E-01  5.25774240E+00  2.91000000E+02  1.09701082E-02  -4.80176673E+01
-5.51583946E-01  4.76719570E+00  2.91000000E+02  1.09901130E-02  -4.81573339E+01
-3.86639416E-01  4.80547094E+00  2.90989990E+02  1.09704528E-02  -4.82970005E+01
-6.78209662E-01  5.08295345E+00  2.91000000E+02  1.10234935E-02  -4.84366671E+01
-5.13654649E-01  4.43938255E+00  2.91010010E+02  1.10105788E-02  -4.85763337E+01
-5.66435337E-01  4.82184362E+00  2.91010010E+02  1.10170934E-02  -4.87160004E+01
-4.36214268E-01  4.79319191E+00  2.91010010E+02  1.10503640E-02  -4.88556670E+01
-5.32211185E-01  4.82071066E+00  2.91039978E+02  1.10503640E-02  -4.89953336E+01
-6.61677659E-01  4.95905113E+00  2.91029999E+02  1.10504804E-02  -4.91350002E+01
-6.19440436E-01  4.83548546E+00  2.91039978E+02  1.10837538E-02  -4.92746668E+01
-5.89992166E-01  4.87543106E+00  2.91039978E+02  1.11036524E-02  -4.94143335E+01
-6.39198124E-01  5.05978489E+00  2.91070007E+02  1.11503154E-02  -4.95540001E+01
-4.77881759E-01  5.05546379E+00  2.91070007E+02  1.11173829E-02  -4.96936667E+01
-4.72383469E-01  5.09213591E+00  2.91079987E+02  1.11909425E-02  -4.98333333E+01
-4.13543522E-01  5.03002882E+00  2.91100006E+02  1.12110823E-02  -4.99730000E+01
-4.12832409E-01  5.49050140E+00  2.91130005E+02  1.12844380E-02  -5.01126666E+01
-1.18202120E-01  5.20865917E+00  2.91179993E+02  1.13245007E-02  -5.02523332E+01
 4.24175598E-02  6.07585192E+00  2.91239990E+02  1.14251673E-02  -5.03919998E+01
-2.23708913E-01  6.10089970E+00  2.91329987E+02  1.15247974E-02  -5.05316664E+01
-2.39124112E-02  6.85095835E+00  2.91419983E+02  1.15650240E-02  -5.06713331E+01
-1.23214349E-01  7.05892467E+00  2.91529999E+02  1.16451299E-02  -5.08109997E+01
 2.36736372E-01  7.97648764E+00  2.91630005E+02  1.16856210E-02  -5.09506663E+01
-1.32491989E-02  7.58998823E+00  2.91739990E+02  1.17319087E-02  -5.10903329E+01
-1.61255404E-01  7.69831133E+00  2.91789978E+02  1.17327711E-02  -5.12299995E+01
-8.82059559E-02  7.21946096E+00  2.91839996E+02  1.17192268E-02  -5.12939996E+01
 7.22355396E-02  6.89762163E+00  2.91859985E+02  1.17125781E-02  -5.13579997E+01
 7.79113472E-02  7.43959188E+00  2.91859985E+02  1.17258755E-02  -5.14219997E+01
 1.30545691E-01  7.47886086E+00  2.91869995E+02  1.17328940E-02  -5.14859998E+01
 1.69477284E-01  7.46807718E+00  2.91880005E+02  1.17598604E-02  -5.15499999E+01
 1.30549222E-02  7.47998857E+00  2.91899994E+02  1.17926132E-02  -5.16139999E+01
-2.99424767E-01  7.79425097E+00  2.91910004E+02  1.17868287E-02  -5.16780000E+01
 3.25870574E-01  8.11345863E+00  2.91919983E+02  1.18141742E-02  -5.17420001E+01
 6.53922370E-07  7.48000002E+00  2.91949982E+02  1.18338801E-02  -5.18060001E+01
 4.11566272E-02  7.85989237E+00  2.91940002E+02  1.18268561E-02  -5.18700002E+01
 2.22256809E-01  7.95689678E+00  2.91949982E+02  1.18342536E-02  -5.19340003E+01
 2.39348918E-01  7.61624002E+00  2.91940002E+02  1.18411537E-02  -5.19980003E+01
 1.09325431E-01  7.82923698E+00  2.91940002E+02  1.18543338E-02  -5.20620004E+01
 1.22729316E-01  8.78914356E+00  2.91959991E+02  1.19145829E-02  -5.21260005E+01
 2.87223905E-01  8.22498608E+00  2.91979980E+02  1.19411992E-02  -5.21900005E+01
 6.20600462E-01  8.65778637E+00  2.92010010E+02  1.19742192E-02  -5.22540006E+01
 6.29900277E-01  9.00800323E+00  2.92059998E+02  1.20283449E-02  -5.23180007E+01
 4.42090452E-01  9.03919601E+00  2.92119995E+02  1.20682865E-02  -5.23820007E+01
 1.03607798E+00  9.69479465E+00  2.92169983E+02  1.21219289E-02  -5.24460008E+01
 7.60211766E-01  8.19481373E+00  2.92229980E+02  1.21276975E-02  -5.25100009E+01
 6.22227132E-01  8.89827156E+00  2.92250000E+02  1.20950416E-02  -5.25740009E+01
 3.34923714E-01  9.13386154E+00  2.92299988E+02  1.21618817E-02  -5.26380010E+01
 3.98684114E-01  9.13130093E+00  2.92329987E+02  1.21480543E-02  -5.27020011E+01
 1.09050345E+00  9.14521217E+00  2.92350006E+02  1.21818613E-02  -5.27660011E+01
 7.38804102E-01  9.60161781E+00  2.92389984E+02  1.22412909E-02  -5.28300012E+01
 4.07471687E-01  8.64039707E+00  2.92419983E+02  1.22015849E-02  -5.28940013E+01
 1.30827501E-01  9.36908722E+00  2.92429993E+02  1.22150341E-02  -5.29580013E+01
 1.38380200E-01  8.80891323E+00  2.92449982E+02  1.22282254E-02  -5.30220014E+01
 2.63435960E-01  8.87609196E+00  2.92449982E+02  1.22215664E-02  -5.30860015E+01
 3.43351781E-01  9.36370659E+00  2.92470001E+02  1.22685796E-02  -5.31500015E+01
 3.60967666E-01  8.61243916E+00  2.92500000E+02  1.22753689E-02  -5.32110015E+01
 5.14116585E-01  9.19563961E+00  2.92519989E+02  1.22881765E-02  -5.32720014E+01
 3.84463072E-01  9.57228184E+00  2.92529999E+02  1.23015027E-02  -5.33330013E+01
 3.48848343E-01  9.51360703E+00  2.92549988E+02  1.23286694E-02  -5.33940013E+01
 7.08484590E-01  9.00216389E+00  2.92579987E+02  1.23144388E-02  -5.34550012E+01
 2.58986026E-01  8.72615719E+00  2.92579987E+02  1.22950980E-02  -5.35160011E+01
 9.64797378E-01  9.17943668E+00  2.92589996E+02  1.23284096E-02  -5.35770011E+01
 2.99343199E-01  9.52529716E+00  2.92609985E+02  1.23429028E-02  -5.36380010E+01
-8.07191879E-02  9.24964809E+00  2.92630005E+02  1.23678697E-02  -5.36990009E+01
 1.18139043E-01  9.66927814E+00  2.92660004E+02  1.23610767E-02  -5.37600009E+01
 7.42644370E-01  9.23017216E+00  2.92679993E+02  1.23614660E-02  -5.38210008E+01
 2.72867054E-01  8.22547436E+00  2.92669983E+02  1.23208426E-02  -5.38820007E+01
 7.14574635E-01  8.88129902E+00  2.92649994E+02  1.23277623E-02  -5.39430007E+01
 5.48790097E-01  8.72275352E+00  2.92639984E+02  1.23342955E-02  -5.40040006E+01
-1.54137583E-02  8.82998657E+00  2.92619995E+02  1.23342955E-02  -5.40650005E+01
 7.90503204E-01  9.03548622E+00  2.92600006E+02  1.23341661E-02  -5.41260005E+01
 2.34659731E-01  7.90651846E+00  2.92600006E+02  1.23340366E-02  -5.41870004E+01
 1.40595388E+00  8.58564472E+00  2.92579987E+02  1.23350723E-02  -5.42480003E+01
 4.78066169E-02  9.12987518E+00  2.92600006E+02  1.23746637E-02  -5.43090003E+01
 9.44029748E-01  1.01763067E+01  2.92609985E+02  1.24077229E-02  -5.43700002E+01
 8.51609290E-01  9.54207325E+00  2.92639984E+02  1.24013191E-02  -5.44310001E+01
 3.12849760E-01  9.95508575E+00  2.92679993E+02  1.24215726E-02  -5.44920001E+01
 7.92346776E-01  9.63748360E+00  2.92699982E+02  1.24086356E-02  -5.45530000E+01
 5.57983458E-01  9.12295246E+00  2.92699982E+02  1.24013191E-02  -5.46139999E+01
 5.74985087E-01  8.89142799E+00  2.92699982E+02  1.23889027E-02  -5.46749999E+01
 1.17719114E+00  9.06387424E+00  2.92679993E+02  1.23753147E-02  -5.47359998E+01
 8.25829923E-01  9.25322151E+00  2.92669983E+02  1.23960869E-02  -5.47969997E+01
 4.54801768E-01  8.67809010E+00  2.92660004E+02  1.24021014E-02  -5.48579997E+01
 8.48874927E-01  7.81402636E+00  2.92630005E+02  1.23554515E-02  -5.49189996E+01
 9.71390188E-01  9.39994144E+00  2.92600006E+02  1.23695591E-02  -5.49799995E+01
 9.07612860E-01  1.01695795E+01  2.92619995E+02  1.24491481E-02  -5.50259996E+01
 1.10953832E+00  9.44505310E+00  2.92649994E+02  1.24292821E-02  -5.50719996E+01
 7.60936975E-01  8.52611160E+00  2.92649994E+02  1.24226166E-02  -5.51179996E+01
 6.95461333E-01  7.35720253E+00  2.92619995E+02  1.23490477E-02  -5.51639997E+01
 8.35682929E-01  8.84059048E+00  2.92579987E+02  1.23895537E-02  -5.52099997E+01
 9.50786352E-01  7.97351217E+00  2.92559998E+02  1.23963477E-02  -5.52559998E+01
 1.38039923E+00  7.99165773E+00  2.92539978E+02  1.23834079E-02  -5.53019998E+01
 9.18079317E-01  8.05786705E+00  2.92529999E+02  1.23900734E-02  -5.53479998E+01
 1.28114676E+00  8.67591858E+00  2.92500000E+02  1.23839285E-02  -5.53939999E+01
 1.29570389E+00  9.21939564E+00  2.92489990E+02  1.24116344E-02  -5.54399999E+01
 1.90448451E+00  1.06917038E+01  2.92519989E+02  1.24847097E-02  -5.54859999E+01
 1.75037646E+00  9.92686176E+00  2.92570007E+02  1.24917720E-02  -5.55320000E+01
 1.64011967E+00  8.84929466E+00  2.92600006E+02  1.24711115E-02  -5.55780000E+01
 1.15400791E+00  8.88537312E+00  2.92600006E+02  1.24447057E-02  -5.56240000E+01
 1.46819234E+00  1.03160458E+01  2.92589996E+02  1.24516338E-02  -5.56700001E+01
 1.57446206E+00  9.51055622E+00  2.92619995E+02  1.25052389E-02  -5.57160001E+01
 1.20584571E+00  9.41307831E+00  2.92619995E+02  1.24852341E-02  -5.57620001E+01
 1.28894794E+00  9.53325844E+00  2.92619995E+02  1.24849724E-02  -5.58080002E+01
 1.47515094E+00  8.45223808E+00  2.92589996E+02  1.24450978E-02  -5.58540002E+01
 1.46451330E+00  9.04216766E+00  2.92559998E+02  1.24390852E-02  -5.59000003E+01
 1.72953868E+00  9.80868530E+00  2.92549988E+02  1.24858916E-02  -5.59460003E+01
 1.79946792E+00  1.05273132E+01  2.92570007E+02  1.25261657E-02  -5.59920003E+01
 2.09199524E+00  1.00138130E+01  2.92589996E+02  1.25129595E-02  -5.60380004E+01
 1.81963408E+00  9.91440010E+00  2.92600006E+02  1.25198914E-02  -5.60840004E+01
 1.47483563E+00  8.27967167E+00  2.92589996E+02  1.24861533E-02  -5.61300004E+01
 1.84018993E+00  9.12632465E+00  2.92539978E+02  1.24535961E-02  -5.61760005E+01
 2.03453255E+00  9.17718220E+00  2.92539978E+02  1.24873351E-02  -5.62220005E+01
 1.50265956E+00  8.60985565E+00  2.92529999E+02  1.25005404E-02  -5.62680005E+01
 1.45183444E+00  9.37828732E+00  2.92529999E+02  1.25068165E-02  -5.63140006E+01
 1.73488224E+00  9.36058712E+00  2.92519989E+02  1.25134857E-02  -5.63600006E+01
 1.46103418E+00  1.05291157E+01  2.92519989E+02  1.25280097E-02  -5.63576673E+01
 1.55550444E+00  8.73254299E+00  2.92529999E+02  1.25268241E-02  -5.63553340E+01
 1.74665439E+00  9.80565166E+00  2.92500000E+02  1.25137484E-02  -5.63530006E+01
 2.13203955E+00  9.30896950E+00  2.92519989E+02  1.25474939E-02  -5.63506673E+01
 1.64688885E+00  9.15301895E+00  2.92519989E+02  1.25467014E-02  -5.63483340E+01
 1.57524741E+00  8.66802788E+00  2.92500000E+02  1.25141442E-02  -5.63460007E+01
 1.90250456E+00  8.58164215E+00  2.92470001E+02  1.24946609E-02  -5.63436673E+01
 1.96832037E+00  9.18138504E+00  2.92470001E+02  1.25541640E-02  -5.63413340E+01
 1.96832037E+00  9.18138504E+00  2.92479980E+02  1.25552192E-02  -5.63390007E+01
 2.28161716E+00  9.96205997E+00  2.92489990E+02  1.25948526E-02  -5.63366674E+01
 2.15790343E+00  9.73367119E+00  2.92510010E+02  1.26081957E-02  -5.63343341E+01
 1.90614867E+00  8.81629181E+00  2.92529999E+02  1.26011269E-02  -5.63320007E+01
 1.55762672E+00  8.83372593E+00  2.92500000E+02  1.25609674E-02  -5.63296674E+01
 2.04102588E+00  9.20647144E+00  2.92489990E+02  1.25751011E-02  -5.63273341E+01
